1702544797.22596,1702544796824
1702544802.221819,1702544801820
1702544807.2186341,1702544806817
1702544812.2155092,1702544811813
1702544817.2102444,1702544816809
1702544822.208662,1702544821805
1702544827.202721,1702544826802
1702544832.198619,1702544831798
1702544837.1945727,1702544836794
1702544842.1930978,1702544841790
1702544847.189202,1702544846787
1702544852.185174,1702544851783
1702544857.1807199,1702544856779
1702544862.1770139,1702544861775
1702544867.173172,1702544866772
1702544872.1696126,1702544871768
1702544877.1652672,1702544876764
1702544882.1615415,1702544881760
1702544887.1581793,1702544886757
1702544892.1534734,1702544891753
1702544897.1499372,1702544896749
1702544902.1455185,1702544901745
1702544907.1398602,1702544906742
1702544912.1382582,1702544911738
1702544917.1345034,1702544916734
1702544922.1297877,1702544921730
1702544927.125224,1702544926726
1702544932.1226265,1702544931723
1702544937.118884,1702544936719
1702544942.114966,1702544941715
1702544947.1105933,1702544946711
1702544952.1077437,1702544951708
1702544957.101654,1702544956704
1702544962.099522,1702544961700
1702544967.0951855,1702544966696
1702544972.0898244,1702544971693
1702544977.0874276,1702544976689
1702544982.0843031,1702544981685
1702544987.0795536,1702544986681
1702544992.0761585,1702544991678
1702544997.072533,1702544996674
1702545002.0687428,1702545001670
1702545007.0646727,1702545006666
1702545012.0601587,1702545011662
1702545017.0559993,1702545016659
1702545022.0522013,1702545021655
1702545027.0482244,1702545026651
1702545032.0437016,1702545031647
1702545037.0405478,1702545036644
1702545042.0362082,1702545041640
1702545047.032422,1702545046636
1702545052.0283902,1702545051632
1702545057.0253344,1702545056629
1702545062.0203989,1702545061625
1702545067.0164635,1702545066621
1702545072.0127463,1702545071617
1702545077.0092003,1702545076613
1702545082.0032942,1702545081610
1702545086.9993029,1702545086606
1702545091.9975243,1702545091602
1702545096.9937794,1702545096598
1702545101.9890842,1702545101595
1702545106.9856067,1702545106591
1702545111.982056,1702545111587
1702545116.9778116,1702545116583
1702545121.9735253,1702545121580
1702545126.969483,1702545126576
1702545131.9665155,1702545131572
1702545136.961246,1702545136568
1702545141.9581556,1702545141564
1702545146.954324,1702545146561
1702545151.9505885,1702545151557
1702545156.9461918,1702545156553
1702545161.9420412,1702545161549
1702545166.9362438,1702545166546
1702545171.9349904,1702545171542
1702545176.9301593,1702545176538
1702545181.926559,1702545181534
1702545186.9228976,1702545186530
1702545191.919032,1702545191527
1702545196.9132504,1702545196523
1702545201.9107454,1702545201519
1702545206.9068935,1702545206515
1702545211.9035215,1702545211512
1702545216.8977156,1702545216508
1702545221.8945522,1702545221504
1702545226.8910944,1702545226500
1702545231.8874748,1702545231496
1702545236.8833728,1702545236493
1702545241.8785045,1702545241489
1702545246.8750775,1702545246485
1702545251.8710818,1702545251481
1702545256.8674543,1702545256478
1702545261.8637872,1702545261474
1702545266.861269,1702545266470
1702545271.8562138,1702545271466
1702545276.851417,1702545276462
1702545281.8481555,1702545281459
1702545286.8441327,1702545286455
1702545291.8401062,1702545291451
1702545296.8366551,1702545296447
1702545301.8324885,1702545301443
1702545306.8286333,1702545306440
1702545311.8253064,1702545311436
1702545316.8208473,1702545316432
1702545321.8175137,1702545321428
1702545326.8123233,1702545326425
1702545331.8079367,1702545331421
1702545336.8049378,1702545336417
1702545341.8014135,1702545341413
1702545346.7967532,1702545346409
1702545351.7932796,1702545351406
1702545356.7895176,1702545356402
1702545361.7849154,1702545361398
1702545366.7821395,1702545366394
1702545371.7777195,1702545371390
1702545376.7739959,1702545376387
1702545381.7701273,1702545381383
1702545386.764013,1702545386379
1702545391.7611775,1702545391375
1702545396.7584236,1702545396372
1702545401.7522187,1702545401368
1702545406.7493289,1702545406364
1702545411.7465718,1702545411360
1702545416.7424297,1702545416356
1702545421.7389016,1702545421353
1702545426.7337198,1702545426349
1702545431.729553,1702545431345
1702545436.7247653,1702545436341
1702545441.7232957,1702545441337
1702545446.7191055,1702545446334
1702545451.714863,1702545451330
1702545456.7116418,1702545456326
1702545461.7065315,1702545461322
1702545466.7026782,1702545466318
1702545471.700206,1702545471315
1702545476.695081,1702545476311
1702545481.6913772,1702545481307
1702545486.688025,1702545486303
1702545491.6836922,1702545491299
1702545496.679799,1702545496296
1702545501.675803,1702545501292
1702545506.6724262,1702545506288
1702545511.6678321,1702545511284
1702545516.6628706,1702545516280
1702545521.6602278,1702545521277
1702545526.65461,1702545526273
1702545531.6508412,1702545531269
1702545536.6478362,1702545536265
1702545541.644368,1702545541261
1702545546.6398177,1702545546258
1702545551.6360624,1702545551254
1702545556.6316915,1702545556250
1702545561.62892,1702545561246
1702545566.6249008,1702545566242
1702545571.6207626,1702545571239
1702545576.6172082,1702545576235
1702545581.612907,1702545581231
1702545586.6092565,1702545586227
1702545591.6046417,1702545591223
1702545596.6009002,1702545596220
1702545601.5970187,1702545601216
1702545606.5933096,1702545606212
1702545611.589257,1702545611208
1702545616.585427,1702545616204
1702545621.581414,1702545621201
1702545626.5757492,1702545626197
1702545631.5740159,1702545631193
1702545636.568266,1702545636189
1702545641.5651612,1702545641185
1702545646.5608387,1702545646182
1702545651.5583909,1702545651178
1702545656.5536814,1702545656174
1702545661.5500183,1702545661170
1702545666.5464303,1702545666166
1702545671.5417798,1702545671162
1702545676.5379763,1702545676159
1702545681.5339046,1702545681155
1702545686.5302362,1702545686151
1702545691.5263343,1702545691147
1702545696.5225372,1702545696143
1702545701.518242,1702545701140
1702545706.5142581,1702545706136
1702545711.5106266,1702545711132
1702545716.5062842,1702545716128
1702545721.502567,1702545721124
1702545726.4982955,1702545726121
1702545731.4946089,1702545731117
1702545736.4901516,1702545736113
1702545741.4864633,1702545741109
1702545746.4825568,1702545746105
1702545751.4785635,1702545751102
1702545756.4746497,1702545756098
1702545761.4710264,1702545761094
1702545766.467284,1702545766090
1702545771.462317,1702545771086
1702545776.4591694,1702545776082
1702545781.4538863,1702545781079
1702545786.4512718,1702545786075
1702545791.446568,1702545791071
1702545796.4427874,1702545796067
1702545801.437762,1702545801063
1702545806.4351327,1702545806060
1702545811.430835,1702545811056
1702545816.4272475,1702545816052
1702545821.4232833,1702545821048
1702545826.4194343,1702545826044
1702545831.414455,1702545831041
1702545836.4115653,1702545836037
1702545841.4072142,1702545841033
1702545846.4037414,1702545846029
1702545851.3992229,1702545851025
1702545856.3957343,1702545856021
1702545861.3918023,1702545861018
1702545866.387348,1702545866014
1702545871.3835685,1702545871010
1702545876.3800297,1702545876006
1702545881.3758042,1702545881002
1702545886.3700423,1702545885999
1702545891.3681273,1702545890995
1702545896.3638349,1702545895991
1702545901.3601613,1702545900987
1702545906.3562617,1702545905983
1702545911.3524215,1702545910979
1702545916.3482518,1702545915976
1702545921.344064,1702545920972
1702545926.3399565,1702545925968
1702545931.3365824,1702545930964
1702545936.332444,1702545935960
1702545941.3285275,1702545940957
1702545946.3245115,1702545945953
1702545951.3205552,1702545950949
1702545956.3166285,1702545955945
1702545961.3127017,1702545960941
1702545966.3078923,1702545965937
1702545971.304211,1702545970934
1702545976.3005521,1702545975930
1702545981.2957106,1702545980926
1702545986.2928884,1702545985922
1702545991.2884557,1702545990918
1702545996.2841296,1702545995915
1702546001.28068,1702546000911
1702546006.2771108,1702546005907
1702546011.272739,1702546010903
1702546016.2686486,1702546015899
1702546021.2649171,1702546020895
1702546026.2612944,1702546025892
1702546031.2576752,1702546030888
1702546036.2528195,1702546035884
1702546041.248801,1702546040880
1702546046.244715,1702546045876
1702546051.2410464,1702546050872
1702546056.2376413,1702546055869
1702546061.2336137,1702546060865
1702546066.2295861,1702546065861
1702546071.225286,1702546070857
1702546076.219788,1702546075853
1702546081.2172606,1702546080850
1702546086.2133615,1702546085846
1702546091.2096443,1702546090842
1702546096.2052846,1702546095838
1702546101.201312,1702546100834
1702546106.1977184,1702546105830
1702546111.1939638,1702546110827
1702546116.1900954,1702546115823
1702546121.18386,1702546120819
1702546126.1816723,1702546125815
1702546131.1778426,1702546130811
1702546136.1720471,1702546135807
1702546141.1699944,1702546140804
1702546146.1661057,1702546145800
1702546151.1626415,1702546150796
1702546156.158533,1702546155792
1702546161.15477,1702546160788
1702546166.150428,1702546165784
1702546171.1465812,1702546170781
1702546176.1420927,1702546175777
1702546181.1388009,1702546180773
1702546186.1345782,1702546185769
1702546191.131078,1702546190765
1702546196.1249905,1702546195761
1702546201.122286,1702546200758
1702546206.1186428,1702546205754
1702546211.1147692,1702546210750
1702546216.1106462,1702546215746
1702546221.106622,1702546220742
1702546226.1017492,1702546225738
1702546231.09901,1702546230735
1702546236.0954914,1702546235731
1702546241.0902364,1702546240727
1702546246.0862968,1702546245723
1702546251.082636,1702546250719
1702546256.0787187,1702546255715
1702546261.0750415,1702546260712
1702546266.0713282,1702546265708
1702546271.0670657,1702546270704
1702546276.062368,1702546275700
1702546281.0591967,1702546280696
1702546286.0553765,1702546285692
1702546291.0510163,1702546290689
1702546296.046456,1702546295685
1702546301.0429535,1702546300681
1702546306.0378253,1702546305677
1702546311.0342789,1702546310673
1702546316.0310643,1702546315669
1702546321.027687,1702546320666
1702546326.0234292,1702546325662
1702546331.019639,1702546330658
1702546336.0136225,1702546335654
1702546341.0111637,1702546340650
1702546346.0073986,1702546345646
1702546351.0032568,1702546350643
1702546355.9998128,1702546355639
1702546360.996087,1702546360635
1702546365.9917443,1702546365631
1702546370.9869587,1702546370627
1702546375.9834452,1702546375623
1702546380.979501,1702546380620
1702546385.9758677,1702546385616
1702546390.9713464,1702546390612
1702546395.9673638,1702546395608
1702546400.9629085,1702546400604
1702546405.959729,1702546405600
1702546410.954556,1702546410596
1702546415.9521492,1702546415593
1702546420.9474962,1702546420589
1702546425.9449046,1702546425585
1702546430.940467,1702546430581
1702546435.9347425,1702546435577
1702546440.9318595,1702546440573
1702546445.929256,1702546445570
1702546450.9241405,1702546450566
1702546455.9200864,1702546455562
1702546460.9163182,1702546460558
1702546465.912736,1702546465554
1702546470.9082901,1702546470550
1702546475.9033785,1702546475547
1702546480.9001973,1702546480543
1702546485.8965187,1702546485539
1702546490.8928537,1702546490535
1702546495.8884387,1702546495531
1702546500.8851256,1702546500527
1702546505.8805614,1702546505523
1702546510.8759115,1702546510520
1702546515.8725386,1702546515516
1702546520.8689303,1702546520512
1702546525.8649306,1702546525508
1702546530.8607144,1702546530504
1702546535.8556464,1702546535500
1702546540.8529139,1702546540497
1702546545.8469255,1702546545493
1702546550.8452861,1702546550489
1702546555.841436,1702546555485
1702546560.8371408,1702546560481
1702546565.8321593,1702546565477
1702546570.8291316,1702546570473
1702546575.8240955,1702546575470
1702546580.8214073,1702546580466
1702546585.8165383,1702546585462
1702546590.8137481,1702546590458
1702546595.8097682,1702546595454
1702546600.8056862,1702546600450
1702546605.801041,1702546605447
1702546610.7971811,1702546610443
1702546615.7927275,1702546615439
1702546620.7893844,1702546620435
1702546625.7853901,1702546625431
1702546630.7818973,1702546630427
1702546635.777403,1702546635423
1702546640.773415,1702546640420
1702546645.7695794,1702546645416
1702546650.7642946,1702546650412
1702546655.7619135,1702546655408
1702546660.7561407,1702546660404
1702546665.7536838,1702546665400
1702546670.749977,1702546670397
1702546675.7453687,1702546675393
1702546680.7410524,1702546680389
1702546685.7380095,1702546685385
1702546690.7334342,1702546690381
1702546695.729362,1702546695377
1702546700.7250314,1702546700373
1702546705.7210236,1702546705370
1702546710.7178884,1702546710366
1702546715.7127476,1702546715362
1702546720.7093804,1702546720358
1702546725.7042112,1702546725354
1702546730.7023444,1702546730350
1702546735.6983244,1702546735346
1702546740.6941752,1702546740343
1702546745.688733,1702546745339
1702546750.6866274,1702546750335
1702546755.6820312,1702546755331
1702546760.6775422,1702546760327
1702546765.6745434,1702546765323
1702546770.6700678,1702546770319
1702546775.6663806,1702546775316
1702546780.662981,1702546780312
1702546785.657166,1702546785308
1702546790.653956,1702546790304
1702546795.6497805,1702546795300
1702546800.64562,1702546800296
1702546805.6425602,1702546805292
1702546810.6383379,1702546810289
1702546815.6328232,1702546815285
1702546820.630606,1702546820281
1702546825.6255221,1702546825277
1702546830.622366,1702546830273
1702546835.6167095,1702546835269
1702546840.6134884,1702546840265
1702546845.6097727,1702546845261
1702546850.606365,1702546850258
1702546855.602929,1702546855254
1702546860.598314,1702546860250
1702546865.593482,1702546865246
1702546870.5910745,1702546870242
1702546875.586735,1702546875238
1702546880.581954,1702546880234
1702546885.578146,1702546885231
1702546890.5738688,1702546890227
1702546895.570576,1702546895223
1702546900.5653265,1702546900219
1702546905.5620384,1702546905215
1702546910.5577476,1702546910211
1702546915.5543811,1702546915207
1702546920.5492468,1702546920204
1702546925.546544,1702546925200
1702546930.5420828,1702546930196
1702546935.538134,1702546935192
1702546940.5340424,1702546940188
1702546945.529984,1702546945184
1702546950.5265124,1702546950180
1702546955.5222077,1702546955176
1702546960.5170445,1702546960173
1702546965.5137792,1702546965169
1702546970.5103903,1702546970165
1702546975.5065904,1702546975161
1702546980.502341,1702546980157
1702546985.4987838,1702546985153
1702546990.4946373,1702546990149
1702546995.4905272,1702546995146
1702547000.4862084,1702547000142
1702547005.4821222,1702547005138
1702547010.479343,1702547010134
1702547015.4734504,1702547015130
1702547020.4700522,1702547020126
1702547025.467396,1702547025122
1702547030.46202,1702547030118
1702547035.4586232,1702547035115
1702547040.453751,1702547040111
1702547045.4488823,1702547045107
1702547050.4472291,1702547050103
1702547055.442772,1702547055099
1702547060.4387748,1702547060095
1702547065.4352686,1702547065091
1702547070.428907,1702547070087
1702547075.4265296,1702547075084
1702547080.4230027,1702547080080
1702547085.4185078,1702547085076
1702547090.4151897,1702547090072
1702547095.4111888,1702547095068
1702547100.404718,1702547100064
1702547105.4035108,1702547105060
1702547110.3985665,1702547110057
1702547115.3939207,1702547115053
1702547120.3910892,1702547120049
1702547125.386489,1702547125045
1702547130.3815677,1702547130041
1702547135.378199,1702547135037
1702547140.3751447,1702547140033
1702547145.3711393,1702547145029
1702547150.3668196,1702547150026
1702547155.36245,1702547155022
1702547160.358598,1702547160018
1702547165.3548253,1702547165014
1702547170.3510983,1702547170010
1702547175.3466299,1702547175006
1702547180.3431795,1702547180002
1702547185.3374062,1702547184998
1702547190.3350706,1702547189995
1702547195.3295004,1702547194991
1702547200.327111,1702547199987
1702547205.3231895,1702547204983
1702547210.3167276,1702547209979
1702547215.315001,1702547214975
1702547220.3107715,1702547219971
